2171573,0,8,2018-01-01 19:27:32.000,32,1,8,0,1,54.0,2018-01-01 19:27:33.077
2171707,15,1,2018-01-01 19:42:04.000,32,1,1,0,1,19.0,2018-01-01 19:42:04.793
2171708,816,2,2018-01-01 19:42:05.000,32,1,2,0,1,19.0,2018-01-01 19:42:05.480
2171709,15,7,2018-01-01 19:42:05.000,32,1,7,0,1,19.0,2018-01-01 19:42:06.323
2171710,816,12,2018-01-01 19:42:05.000,32,1,33,0,1,19.0,2018-01-01 19:42:06.323
2171711,30,1,2018-01-01 19:42:25.000,32,1,1,0,1,19.0,2018-01-01 19:42:25.323
2171712,816,8,2018-01-01 19:42:27.000,32,1,8,0,1,19.0,2018-01-01 19:42:26.433
2171713,0,5,2018-01-01 19:42:27.000,32,1,5,0,1,54.0,2018-01-01 19:42:26.700
2171714,816,2,2018-01-01 19:42:28.000,32,1,2,0,1,19.0,2018-01-01 19:42:27.700
2171715,0,6,2018-01-01 19:42:28.000,32,1,6,0,1,54.0,2018-01-01 19:42:27.763
2171716,816,14,2018-01-01 19:42:28.000,32,1,35,0,1,19.0,2018-01-01 19:42:27.840
2171721,0,8,2018-01-01 19:45:27.000,32,1,8,0,1,54.0,2018-01-01 19:45:27.150
2171723,0,8,2018-01-01 19:50:34.000,32,1,8,0,1,54.0,2018-01-01 19:50:34.910
2171733,0,8,2018-01-01 19:56:17.000,32,1,8,0,1,54.0,2018-01-01 19:56:18.273
2171734,0,8,2018-01-01 20:00:14.000,32,1,8,0,1,54.0,2018-01-01 20:00:13.387
2197879,0,5,2018-01-01 20:15:38.000,32,1,5,0,1,54.0,2018-01-05 16:28:58.963
2197880,816,1,2018-01-01 20:15:39.000,32,1,1,0,1,19.0,2018-01-05 16:28:59.350
2197881,50,2,2018-01-01 20:15:40.000,32,1,2,0,1,19.0,2018-01-05 16:28:59.870
2197882,0,6,2018-01-01 20:15:40.000,32,1,6,0,1,54.0,2018-01-05 16:29:00.230
2197883,816,7,2018-01-01 20:15:50.000,32,1,7,0,1,19.0,2018-01-05 16:29:00.513
2197884,816,11,2018-01-01 20:15:50.000,32,1,32,0,1,19.0,2018-01-05 16:29:00.773
2197885,50,1,2018-01-01 20:16:16.000,32,1,1,0,1,19.0,2018-01-05 16:29:01.033
2197886,816,2,2018-01-01 20:16:17.000,32,1,2,0,1,19.0,2018-01-05 16:29:01.300
2197887,816,1,2018-01-01 20:16:17.000,32,1,1,0,1,19.0,2018-01-05 16:29:01.563
2197888,60,8,2018-01-01 20:16:18.000,32,1,8,0,1,19.0,2018-01-05 16:29:01.830
2197889,816,2,2018-01-01 20:16:18.000,32,1,2,0,1,19.0,2018-01-05 16:29:02.100
2197890,816,1,2018-01-01 20:16:18.000,32,1,1,0,1,19.0,2018-01-05 16:29:02.360
2197891,0,5,2018-01-01 20:16:19.000,32,1,5,0,1,54.0,2018-01-05 16:29:02.890
2197892,0,6,2018-01-01 20:16:20.000,32,1,6,0,1,54.0,2018-01-05 16:29:03.160
2197893,816,13,2018-01-01 20:16:28.000,32,1,34,0,1,19.0,2018-01-05 16:29:03.427
